Mohafaza PCODE,Mohafaza,Mantika PCODE,Mantika,Nahya PCODE,Nahya,Community PCODE,Community,Neighborhood PCODE,Neighborhood,Lat,Long,RETURNEES Y/N,RETURNEES HH,RETURNEES IND,RETURNEES in RENTED Acco Y/N,RETURNEES in RENTED Acco HH,RETURNEES in RENTED Acco IND,RETURNEES with HOST Y/N,RETURNEES with HOST HH,RETURNEES with HOST IND,RETURNEES in ABANDONED build Y/N,RETURNEES in ABANDONED build HH,RETURNEES in ABANDONED build IND,RETURNEES in FORMAL COLLECTIVE Shelters Y/N,RETURNEES in FORMAL COLLECTIVE Shelters HH,RETURNEES in FORMAL COLLECTIVE Shelters IND,RETURNEES in INFORMAL COLLECTIVE Shelters Y/N,RETURNEES in INFORMAL COLLECTIVE Shelters HH,RETURNEES in INFORMAL COLLECTIVE Shelters IND,RETURNEES in ORGANIZED CAMPS Y/N,RETURNEES in ORGANIZED CAMPS HH,RETURNEES in ORGANIZED CAMPS IND,RETURNEES in SELF SETTLED CAMPS Y/N,RETURNEES in SELF SETTLED CAMPS HH,RETURNEES in SELF SETTLED CAMPS IND,RETURNEES in OWN HOUSE Y/N,RETURNEES in OWN HOUSE HH,RETURNEES in OWN HOUSE IND,RETURNEES Year,RETURNEES from Country,RETURNEES from Mohafaza PCODE,RETURNEES from Mohafaza,RETURNEES from Mantika PCODE,RETURNEES from Mantika,RETURNEES from Nahya PCODE,RETURNEES from Nahya,RETURNEES from Place
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5567,Breikeh,,,34.92531357,36.16751099,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5412,Kherbet Amudi,,,35.06447281,36.11959839,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5530,Beit - Elsafyeh,,,34.79191889,36.21098657,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5571,Tuffaha,,,34.9444907,36.09039307,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5420,Mansura,,,35.07095746,36.12071444,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5473,Dahr Elyazdiyeh,,,34.78426533,36.08782,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5624,Tajiyeh,,,35.00692713,35.980896,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3590,Ghaniri,,,35.35478785,36.00431214,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3627,Beit Elalluni,,,35.25748816,36.07218746,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5551,Rweiset Hamdan,,,34.86628326,36.07383594,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0604,Al-Qardaha,SY060403,Jobet Berghal,C3861,Kherbet Elsindyana,,,35.48062313,36.16596569,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C6349,Krum,,,35.32788406,36.13470757,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100502,Qumseyyeh,C5667,Shbubiyeh,,,35.06620682,36.01247852,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100006,Safsafa,C5334,Nahut,,,34.73367161,36.07984924,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100204,Hamam Wasil,C5428,Zahrat Eljabal,,,35.08552074,36.11535793,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5597,Krafs,,,34.95148374,36.1257769,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060201,Ein Elshaqiyeh,C3608,Mattur,,,35.34834565,36.1334569,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0401,Homs,SY040102,Kherbet Tin Noor,C2569,Aisun,,,34.69672915,36.64688944,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0401,Homs,SY040105,Raqama,C2653,Wazeiyeh,,,34.45512677,36.94357108,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0401,Homs,SY040102,Kherbet Tin Noor,C2575,Um Hartein,,,34.72032198,36.59204276,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5460,Akma - Kima,,,34.86867582,36.15048218,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100202,Anaza,C5391,Bsarmun,,,35.21242053,36.1355535,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5502,Baqtu,,,34.84415004,36.20834228,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5465,Beit Tayun,,,34.86002356,36.15351086,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100202,Anaza,C5398,Namu Eljerd,,,35.21928196,36.06259241,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5470,Zabraqan,,,34.77157593,36.05534363,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5537,Habrun,,,34.70252378,36.11958017,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060202,Qteilbiyyeh,C3624,Sabiyun,,,35.23685925,36.02071231,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3652,Talaziq,,,35.22817047,36.12908553,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0604,Al-Qardaha,SY060400,Al-Qardaha,C3816,Qalluriyeh,,,35.455246,35.98926241,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5491,Karm Mgheizel,,,34.84702079,36.13974647,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5603,Dahr Matru,,,34.88990984,36.04402669,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100004,Soda Khawabi,C5307,Mazraet Elhanafiyeh,,,35.01043862,35.95800781,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100006,Safsafa,C5329,Beit Shofan,,,34.75997925,36.0123291,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100502,Qumseyyeh,C5668,Qseibeh ,,,35.08977892,35.9894874,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100200,Banyas,C5357,Kherbet Kasih,,,35.17081908,36.07052612,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5514,Bafrun Haydar,,,34.85204117,36.24207867,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100204,Hamam Wasil,C5433,Bamlakha,,,35.074164,36.06332397,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100201,Rawda,C5377,Hreisheh,,,35.07983278,35.9194884,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0401,Homs,SY040102,Kherbet Tin Noor,C2574,Ram Elanz,,,34.72737562,36.52303401,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0301,Rural Damascus,SY030101,Kisweh,C2278,Shaqhab,,,33.2659305,36.16300945,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5418,Dweileyeh,,,35.12662081,36.14186949,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100200,Banyas,C5341,Balghunes,,,35.21734924,36.00666625,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100003,Kherbet Elma'aza,C5278,Karm Birm - Korum,,,34.84326935,35.99411011,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5572,Beit Shohar,,,34.90232122,36.2063406,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100501,Baramanet Elmashayekh,C5648,Bshamaa,,,35.0404545,36.17308749,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100002,Hameidiyyeh,C5263,Bseseh,,,34.66413116,36.02542114,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5536,Tal Waawaa,,,34.70110844,36.13762758,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5608,Bustan Elsoj,,,34.93820191,36.2097168,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100005,Kareemeh,C5316,Kherbet Elakrad,,,34.63791812,36.05080054,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0603,Al-Haffa,SY060302,Ein Et-teeneh,C3718,Hbeit,,,35.55816911,36.01604193,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100205,Tawahin,C5447,Kaabiyet Ammar,,,35.16799164,36.15004485,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0703,Harim,SY070302,Salqin,C6622,Jakara,,,36.14855537,36.38986435,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5409,Tanaka,,,35.10323296,36.18875598,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0604,Al-Qardaha,SY060402,Fakhura,C3839,Bastiron,,,35.47940227,36.0093001,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100000,Tartous,C5212,Bileh,,,34.94547846,35.94602018,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100502,Qumseyyeh,C5660,Beit Elodiyeh,,,35.05310055,35.9945465,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100200,Banyas,C5348,Bdeighan,,,35.13120579,35.97452196,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5459,Jdidet Abdallah,,,34.86837522,36.1314018,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100202,Anaza,C5394,Jdideh,,,35.20997665,36.17550407,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0600,Lattakia,SY060000,Lattakia,C3477,Janata,,,35.58153165,35.82349937,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100002,Hameidiyyeh,C5265,Jweismeh,,,34.66205563,35.99780355,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5424,Fneiteq,,,35.11360178,36.11474609,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5587,Kafr Shagher,,,34.88511044,36.16151555,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5627,Asaliyeh,,,35.00688084,36.01786419,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0700,Idleb,SY070005,Maaret Tamsrin,C6632,Habat,,,35.99298841,36.63024445,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5601,Joret Eljawamis,,,34.89305115,36.08078003,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5489,Damaqs - Bimsaqs,,,34.77664886,36.06105698,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0600,Lattakia,SY060003,Ein El-Bayda,C3536,Mashqita,,,35.66742317,35.90144346,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060204,Dalyeh,C3658,Wadi Elqale,,,35.2297731,36.09595902,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5519,Basatin,,,34.83137072,36.20828385,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100004,Soda Khawabi,C5301,Saya,,,35.05158515,35.95800781,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100200,Banyas,C5373,Marashta,,,35.13231289,36.06018066,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100201,Rawda,C5380,Jneineh,,,35.08308716,35.92279053,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0401,Homs,SY040105,Raqama,C2660,Dardaa - Dardaghan,,,34.50801222,36.86738403,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060200,Jablah,C3578,Huweiz,,,35.35016978,35.97395519,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C5528,Kafr Jawaya,,,34.92112318,36.2492981,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5402,Jofin,,,35.13328234,36.13183594,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100501,Baramanet Elmashayekh,C5642,Ein Eljoz,,,35.04957374,36.23434915,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100003,Kherbet Elma'aza,C5275,Maniyet Yahmur,,,34.82317862,35.97434884,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5407,Bisqaya,,,35.04768359,36.16575173,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100002,Hameidiyyeh,C5261,Dkeka,,,34.67721042,36.0173427,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5469,Naameh - Kafrikha,,,34.84770548,36.12190247,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5584,Dweir Eloweineh,,,34.92019922,36.19805908,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5477,Naasat,,,34.81551823,36.07440186,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5475,Bshabta,,,34.83448346,36.02684021,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100005,Kareemeh,C5314,Ransiyeh,,,34.64900665,36.03862,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0602,Jablah,SY060205,Beit Yashout,C3664,Helleh Ara,,,35.32736947,36.13757583,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5620,Qleiah,,,34.95265384,36.25945221,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5640,Kawkab Elhawa,,,34.97582355,36.04421535,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100004,Soda Khawabi,C5288,Anaza,,,35.00551463,35.9704895,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100006,Safsafa,C5338,Wadi Elmis,,,34.72582268,36.07785034,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100200,Banyas,C5359,Kherbet Sanasel,,,35.17077192,35.9680358,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100205,Tawahin,C5440,Haddada,,,35.14972269,36.21563064,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100205,Tawahin,C5444,Deir Eljerd,,,35.18747845,36.21463881,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0504,Masyaf,SY050403,Ein Halaqim,C3406,Baamra,,,34.95147833,36.3487233,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0504,Masyaf,SY050403,Ein Halaqim,C3405,Ein Elshams,,,34.93251152,36.27620361,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0504,Masyaf,SY050403,Ein Halaqim,C3413,Dleibeh,,,34.94815759,36.35906164,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0703,Harim,SY070302,Salqin,C6620,Msheirfeh,,,36.17209383,36.37847361,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0703,Harim,SY070302,Salqin,C6617,Sayed Khalil,,,36.17804923,36.44132856,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0504,Masyaf,SY050404,Wadi El-oyoun,C3420,Tamarqiyeh,,,34.98293203,36.22384604,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1000,Tartous,SY100006,Safsafa,C5323,Samriyan,,,34.74882849,35.99265708,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1002,Banyas,SY100203,Qadmous,C5405,Bab Elnur,,,35.15918318,36.12710571,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5566,Beit Yusuf,,,34.93056766,36.20338426,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY10,Tartous,SY1003,Safita,SY100300,Safita,C5461,Beit Aysheh,,,34.86773452,36.13947202,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
